I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.092,-0.179,-0.088,0.1355,-0.0025000000000000022,-0.133,0.11,0.176,0.087,0.033,0.055,-0.176
-0.095,-0.175,-0.08,0.135,-0.007500000000000007,-0.1275,0.115,0.18,0.1,0.045,0.055,-0.18
-0.084,-0.16,-0.076,0.122,-0.0040000000000000036,-0.118,0.127,0.18,0.113,0.058,0.055,-0.179
-0.106,-0.178,-0.072,0.142,-0.017,-0.125,0.134,0.182,0.119,0.064,0.055,-0.186
-0.122,-0.192,-0.07,0.157,-0.025999999999999995,-0.131,0.135,0.191,0.12,0.065,0.055,-0.193
-0.114,-0.184,-0.07,0.149,-0.022000000000000006,-0.127,0.135,0.202,0.12,0.066,0.054,-0.196
-0.115,-0.185,-0.07,0.15,-0.022500000000000006,-0.1275,0.135,0.205,0.12,0.07,0.055,-0.2
-0.115,-0.185,-0.07,0.15,-0.022500000000000006,-0.1275,0.135,0.205,0.12,0.074,0.068,-0.204
-0.115,-0.185,-0.07,0.15,-0.022500000000000006,-0.1275,0.135,0.205,0.12,0.079,0.068,-0.205
-0.116,-0.185,-0.07,0.1505,-0.023500000000000007,-0.127,0.134,0.205,0.119,0.08,0.064,-0.207
-0.114,-0.184,-0.07,0.149,-0.022000000000000006,-0.127,0.138,0.205,0.122,0.081,0.065,-0.21
-0.11,-0.18,-0.07,0.145,-0.020000000000000004,-0.125,0.15,0.205,0.13,0.085,0.065,-0.21
-0.114,-0.18,-0.066,0.147,-0.024000000000000007,-0.123,0.146,0.205,0.134,0.085,0.065,-0.213
-0.116,-0.18,-0.065,0.148,-0.02600000000000001,-0.122,0.144,0.208,0.139,0.088,0.065,-0.221
-0.115,-0.18,-0.065,0.1475,-0.02500000000000001,-0.1225,0.145,0.21,0.139,0.091,0.065,-0.228
-0.115,-0.18,-0.065,0.1475,-0.02500000000000001,-0.1225,0.145,0.21,0.134,0.09,0.065,-0.23
-0.115,-0.18,-0.065,0.1475,-0.02500000000000001,-0.1225,0.145,0.215,0.135,0.095,0.065,-0.23
-0.115,-0.18,-0.065,0.1475,-0.02500000000000001,-0.1225,0.145,0.228,0.135,0.108,0.065,-0.23
-0.112,-0.177,-0.065,0.1445,-0.023500000000000007,-0.121,0.145,0.231,0.135,0.108,0.065,-0.233
-0.109,-0.174,-0.065,0.1415,-0.022000000000000006,-0.1195,0.145,0.23,0.135,0.104,0.065,-0.235
-0.111,-0.175,-0.064,0.143,-0.023500000000000007,-0.1195,0.145,0.23,0.135,0.105,0.065,-0.235
-0.115,-0.175,-0.06,0.145,-0.02750000000000001,-0.1175,0.145,0.23,0.135,0.105,0.065,-0.235
-0.115,-0.175,-0.06,0.145,-0.02750000000000001,-0.1175,0.145,0.23,0.135,0.105,0.061,-0.232
-0.115,-0.176,-0.06,0.1455,-0.02700000000000001,-0.1185,0.145,0.23,0.135,0.105,0.06,-0.225
-0.113,-0.173,-0.06,0.143,-0.02650000000000001,-0.11649999999999999,0.145,0.23,0.135,0.105,0.06,-0.229
-0.11,-0.17,-0.06,0.14,-0.024999999999999994,-0.11500000000000002,0.144,0.23,0.135,0.105,0.06,-0.244
-0.11,-0.17,-0.06,0.14,-0.024999999999999994,-0.11500000000000002,0.14,0.23,0.135,0.105,0.06,-0.255
-0.11,-0.17,-0.06,0.14,-0.024999999999999994,-0.11500000000000002,0.14,0.23,0.135,0.105,0.06,-0.255
-0.11,-0.17,-0.06,0.14,-0.024999999999999994,-0.11500000000000002,0.14,0.23,0.135,0.105,0.06,-0.255
-0.11,-0.17,-0.06,0.14,-0.024999999999999994,-0.11500000000000002,0.14,0.23,0.135,0.105,0.06,-0.255
-0.11,-0.17,-0.059,0.14,-0.024999999999999994,-0.11500000000000002,0.14,0.23,0.135,0.105,0.06,-0.255
-0.115,-0.17,-0.055,0.14250000000000002,-0.03,-0.11250000000000002,0.14,0.23,0.135,0.105,0.06,-0.255
-0.127,-0.181,-0.055,0.154,-0.036500000000000005,-0.1175,0.14,0.23,0.135,0.101,0.06,-0.255
-0.139,-0.195,-0.056,0.167,-0.04150000000000001,-0.1255,0.14,0.23,0.135,0.1,0.06,-0.254
-0.15,-0.203,-0.053,0.1765,-0.04849999999999999,-0.128,0.14,0.23,0.135,0.1,0.06,-0.258
-0.156,-0.205,-0.05,0.1805,-0.053500000000000006,-0.127,0.14,0.23,0.135,0.1,0.06,-0.267
-0.155,-0.205,-0.05,0.18,-0.052500000000000005,-0.1275,0.14,0.23,0.135,0.1,0.06,-0.27
-0.155,-0.205,-0.05,0.18,-0.052500000000000005,-0.1275,0.14,0.23,0.135,0.1,0.06,-0.27
-0.155,-0.205,-0.051,0.18,-0.052500000000000005,-0.1275,0.141,0.23,0.135,0.1,0.06,-0.27
-0.157,-0.205,-0.048,0.181,-0.05450000000000001,-0.1265,0.138,0.23,0.135,0.1,0.06,-0.27
-0.16,-0.205,-0.045,0.1825,-0.05750000000000001,-0.12499999999999999,0.135,0.23,0.135,0.1,0.06,-0.27
-0.16,-0.205,-0.045,0.1825,-0.05750000000000001,-0.12499999999999999,0.135,0.23,0.135,0.1,0.06,-0.27
-0.16,-0.205,-0.045,0.1825,-0.05750000000000001,-0.12499999999999999,0.135,0.23,0.135,0.1,0.06,-0.274
-0.16,-0.205,-0.045,0.1825,-0.05750000000000001,-0.12499999999999999,0.135,0.23,0.135,0.1,0.06,-0.275
-0.161,-0.205,-0.043,0.183,-0.05850000000000001,-0.12449999999999999,0.135,0.23,0.135,0.1,0.06,-0.275
-0.166,-0.206,-0.04,0.186,-0.06300000000000001,-0.12299999999999998,0.135,0.231,0.135,0.101,0.06,-0.275
-0.17,-0.21,-0.04,0.19,-0.06500000000000002,-0.12499999999999999,0.135,0.235,0.135,0.105,0.06,-0.275
-0.17,-0.21,-0.04,0.19,-0.06500000000000002,-0.12499999999999999,0.135,0.235,0.135,0.105,0.06,-0.275
-0.173,-0.21,-0.037,0.1915,-0.06799999999999999,-0.1235,0.135,0.235,0.135,0.105,0.06,-0.278
-0.176,-0.21,-0.035,0.193,-0.071,-0.122,0.135,0.234,0.135,0.105,0.06,-0.28
-0.175,-0.21,-0.035,0.1925,-0.06999999999999999,-0.1225,0.135,0.237,0.135,0.105,0.06,-0.281
-0.175,-0.21,-0.035,0.1925,-0.06999999999999999,-0.1225,0.135,0.25,0.135,0.105,0.06,-0.285
-0.175,-0.21,-0.035,0.1925,-0.06999999999999999,-0.1225,0.135,0.255,0.135,0.105,0.06,-0.289
-0.178,-0.21,-0.032,0.194,-0.073,-0.121,0.135,0.255,0.134,0.105,0.06,-0.293
-0.18,-0.21,-0.03,0.195,-0.075,-0.12,0.135,0.257,0.137,0.105,0.06,-0.295
-0.18,-0.21,-0.03,0.195,-0.075,-0.12,0.135,0.26,0.14,0.105,0.06,-0.295
-0.18,-0.21,-0.03,0.195,-0.075,-0.12,0.135,0.26,0.14,0.105,0.06,-0.295
-0.181,-0.214,-0.033,0.1975,-0.074,-0.1235,0.135,0.26,0.144,0.105,0.059,-0.296
-0.201,-0.215,-0.014,0.20800000000000002,-0.09350000000000001,-0.11449999999999999,0.135,0.261,0.145,0.105,0.07,-0.29
-0.178,-0.215,-0.037,0.1965,-0.0705,-0.126,0.135,0.256,0.145,0.105,0.075,-0.297
-0.135,-0.215,-0.08,0.175,-0.02750000000000001,-0.1475,0.135,0.258,0.144,0.105,0.069,-0.313
-0.145,-0.215,-0.07,0.18,-0.03749999999999999,-0.14250000000000002,0.135,0.275,0.145,0.105,0.07,-0.315
-0.146,-0.215,-0.069,0.1805,-0.03849999999999999,-0.14200000000000002,0.135,0.28,0.162,0.105,0.071,-0.315
-0.144,-0.215,-0.071,0.1795,-0.03649999999999999,-0.14300000000000002,0.135,0.279,0.167,0.105,0.067,-0.318
-0.147,-0.215,-0.068,0.181,-0.03949999999999999,-0.14150000000000001,0.135,0.282,0.164,0.105,0.064,-0.32
-0.15,-0.215,-0.065,0.1825,-0.042499999999999996,-0.14,0.135,0.285,0.165,0.105,0.065,-0.321
-0.15,-0.215,-0.065,0.1825,-0.042499999999999996,-0.14,0.135,0.285,0.165,0.105,0.065,-0.325
-0.15,-0.215,-0.065,0.1825,-0.042499999999999996,-0.14,0.135,0.289,0.165,0.105,0.061,-0.326
-0.149,-0.215,-0.065,0.182,-0.041499999999999995,-0.1405,0.135,0.29,0.165,0.105,0.059,-0.322
-0.152,-0.215,-0.063,0.1835,-0.0445,-0.139,0.137,0.292,0.165,0.105,0.061,-0.335
-0.155,-0.215,-0.06,0.185,-0.0475,-0.1375,0.141,0.295,0.165,0.105,0.059,-0.351
-0.155,-0.215,-0.06,0.185,-0.0475,-0.1375,0.145,0.295,0.165,0.105,0.055,-0.345
-0.155,-0.215,-0.06,0.185,-0.0475,-0.1375,0.145,0.308,0.165,0.105,0.055,-0.345
-0.158,-0.215,-0.057,0.1865,-0.0505,-0.136,0.144,0.307,0.166,0.108,0.056,-0.345
-0.161,-0.216,-0.055,0.1885,-0.053000000000000005,-0.1355,0.149,0.294,0.163,0.111,0.053,-0.345
-0.159,-0.214,-0.055,0.1865,-0.052000000000000005,-0.1345,0.164,0.3,0.168,0.11,0.05,-0.345
-0.16,-0.215,-0.055,0.1875,-0.052500000000000005,-0.135,0.175,0.325,0.185,0.11,0.05,-0.345
-0.181,-0.236,-0.055,0.2085,-0.063,-0.1455,0.175,0.322,0.186,0.11,0.05,-0.345
-0.187,-0.239,-0.052,0.213,-0.0675,-0.1455,0.175,0.319,0.186,0.11,0.047,-0.349
-0.184,-0.234,-0.049,0.20900000000000002,-0.06699999999999999,-0.14200000000000002,0.175,0.32,0.182,0.11,0.044,-0.365
-0.185,-0.235,-0.05,0.21,-0.0675,-0.1425,0.175,0.32,0.183,0.11,0.045,-0.383
-0.185,-0.235,-0.05,0.21,-0.0675,-0.1425,0.175,0.32,0.2,0.11,0.045,-0.385
-0.189,-0.235,-0.046,0.212,-0.07150000000000001,-0.14049999999999999,0.175,0.32,0.201,0.11,0.041,-0.385
-0.19,-0.235,-0.045,0.2125,-0.07250000000000001,-0.13999999999999999,0.173,0.319,0.199,0.11,0.04,-0.384
-0.19,-0.235,-0.045,0.2125,-0.07250000000000001,-0.13999999999999999,0.182,0.324,0.2,0.11,0.04,-0.387
-0.19,-0.235,-0.045,0.2125,-0.07250000000000001,-0.13999999999999999,0.198,0.34,0.199,0.11,0.04,-0.39
-0.19,-0.235,-0.045,0.2125,-0.07250000000000001,-0.13999999999999999,0.205,0.355,0.2,0.11,0.04,-0.39
-0.194,-0.235,-0.041,0.2145,-0.07650000000000001,-0.13799999999999998,0.209,0.358,0.212,0.11,0.044,-0.39
-0.195,-0.235,-0.04,0.215,-0.07750000000000001,-0.13749999999999998,0.213,0.37,0.219,0.11,0.045,-0.39
-0.195,-0.235,-0.04,0.215,-0.07750000000000001,-0.13749999999999998,0.217,0.375,0.22,0.11,0.045,-0.389
-0.195,-0.235,-0.04,0.215,-0.07750000000000001,-0.13749999999999998,0.22,0.369,0.22,0.11,0.045,-0.392
-0.195,-0.235,-0.04,0.215,-0.07750000000000001,-0.13749999999999998,0.22,0.37,0.22,0.11,0.045,-0.405
-0.199,-0.235,-0.036,0.217,-0.08150000000000002,-0.13549999999999998,0.22,0.371,0.22,0.11,0.045,-0.41
-0.2,-0.235,-0.034,0.2175,-0.08250000000000002,-0.13499999999999998,0.22,0.367,0.22,0.11,0.045,-0.411
-0.2,-0.235,-0.036,0.2175,-0.08250000000000002,-0.13499999999999998,0.22,0.365,0.22,0.11,0.045,-0.406
-0.2,-0.234,-0.034,0.21700000000000003,-0.083,-0.134,0.22,0.365,0.221,0.11,0.046,-0.408
-0.205,-0.235,-0.03,0.21999999999999997,-0.0875,-0.1325,0.22,0.365,0.225,0.11,0.05,-0.425
-0.222,-0.252,-0.03,0.237,-0.096,-0.14100000000000001,0.223,0.365,0.225,0.11,0.05,-0.422
-0.224,-0.254,-0.03,0.239,-0.097,-0.14200000000000002,0.235,0.362,0.228,0.11,0.05,-0.42
-0.218,-0.249,-0.03,0.23349999999999999,-0.0935,-0.14,0.24,0.359,0.231,0.11,0.05,-0.418
-0.221,-0.25,-0.029,0.2355,-0.096,-0.1395,0.233,0.36,0.23,0.109,0.05,-0.414
-0.225,-0.25,-0.025,0.2375,-0.1,-0.1375,0.23,0.36,0.235,0.105,0.05,-0.415
-0.221,-0.246,-0.025,0.23349999999999999,-0.098,-0.1355,0.23,0.356,0.249,0.105,0.05,-0.416
-0.219,-0.244,-0.025,0.23149999999999998,-0.097,-0.1345,0.228,0.355,0.245,0.102,0.049,-0.412
-0.22,-0.246,-0.025,0.23299999999999998,-0.097,-0.136,0.222,0.355,0.237,0.1,0.052,-0.41
-0.22,-0.244,-0.024,0.23199999999999998,-0.098,-0.134,0.22,0.355,0.234,0.099,0.055,-0.409
-0.22,-0.24,-0.02,0.22999999999999998,-0.1,-0.13,0.22,0.355,0.23,0.095,0.055,-0.405
-0.22,-0.24,-0.02,0.22999999999999998,-0.1,-0.13,0.212,0.351,0.226,0.095,0.055,-0.405
-0.22,-0.241,-0.021,0.23049999999999998,-0.0995,-0.131,0.203,0.35,0.222,0.096,0.055,-0.406
-0.22,-0.238,-0.018,0.22899999999999998,-0.101,-0.128,0.198,0.35,0.219,0.093,0.056,-0.403
-0.22,-0.235,-0.014,0.22749999999999998,-0.10250000000000001,-0.12499999999999999,0.193,0.351,0.213,0.09,0.061,-0.4
-0.22,-0.235,-0.015,0.22749999999999998,-0.10250000000000001,-0.12499999999999999,0.185,0.35,0.2,0.09,0.065,-0.4
-0.22,-0.235,-0.016,0.22749999999999998,-0.10250000000000001,-0.12499999999999999,0.176,0.334,0.192,0.086,0.064,-0.396
-0.22,-0.232,-0.012,0.226,-0.104,-0.12200000000000001,0.172,0.321,0.184,0.085,0.074,-0.394
-0.203,-0.229,-0.026,0.21600000000000003,-0.08850000000000001,-0.1275,0.166,0.307,0.176,0.083,0.084,-0.396
-0.182,-0.23,-0.049,0.20600000000000002,-0.06699999999999999,-0.139,0.159,0.291,0.168,0.079,0.085,-0.394
-0.18,-0.23,-0.05,0.20500000000000002,-0.06499999999999999,-0.14,0.155,0.28,0.16,0.08,0.085,-0.39
-0.179,-0.226,-0.047,0.2025,-0.06599999999999999,-0.1365,0.147,0.272,0.152,0.08,0.085,-0.39
-0.155,-0.224,-0.069,0.1895,-0.043,-0.14650000000000002,0.142,0.264,0.144,0.077,0.085,-0.391
-0.144,-0.226,-0.081,0.185,-0.030999999999999986,-0.15400000000000003,0.136,0.258,0.138,0.072,0.085,-0.388
-0.15,-0.224,-0.074,0.187,-0.03799999999999999,-0.14900000000000002,0.129,0.253,0.134,0.07,0.085,-0.385
-0.145,-0.22,-0.075,0.1825,-0.03499999999999999,-0.14750000000000002,0.125,0.245,0.13,0.07,0.085,-0.385
-0.149,-0.22,-0.071,0.1845,-0.03899999999999999,-0.14550000000000002,0.121,0.237,0.126,0.066,0.085,-0.385
-0.15,-0.22,-0.07,0.185,-0.039999999999999994,-0.14500000000000002,0.12,0.232,0.122,0.065,0.085,-0.382
-0.152,-0.22,-0.068,0.186,-0.041999999999999996,-0.14400000000000002,0.118,0.228,0.118,0.063,0.085,-0.379
-0.155,-0.219,-0.065,0.187,-0.0455,-0.14150000000000001,0.114,0.225,0.114,0.06,0.085,-0.38
-0.15,-0.215,-0.065,0.1825,-0.042499999999999996,-0.14,0.115,0.225,0.11,0.06,0.085,-0.38
-0.151,-0.212,-0.061,0.1815,-0.045,-0.1365,0.115,0.225,0.106,0.056,0.085,-0.376
-0.146,-0.203,-0.056,0.1745,-0.044499999999999984,-0.13,0.112,0.226,0.102,0.051,0.088,-0.374
-0.163,-0.218,-0.056,0.1905,-0.054000000000000006,-0.1365,0.109,0.223,0.098,0.05,0.091,-0.376
-0.171,-0.242,-0.071,0.20650000000000002,-0.05000000000000002,-0.15649999999999997,0.11,0.22,0.095,0.049,0.09,-0.374
-0.14,-0.235,-0.095,0.1875,-0.02250000000000002,-0.16499999999999998,0.11,0.22,0.095,0.045,0.09,-0.37
-0.142,-0.234,-0.092,0.188,-0.02499999999999998,-0.16300000000000003,0.106,0.22,0.091,0.045,0.09,-0.37
-0.147,-0.236,-0.089,0.1915,-0.028999999999999998,-0.16249999999999998,0.104,0.221,0.087,0.042,0.09,-0.371
-0.142,-0.233,-0.091,0.1875,-0.02549999999999998,-0.16200000000000003,0.106,0.218,0.083,0.04,0.09,-0.368
-0.14,-0.23,-0.089,0.185,-0.02500000000000001,-0.16,0.104,0.215,0.079,0.039,0.09,-0.365
-0.145,-0.23,-0.085,0.1875,-0.029999999999999985,-0.15750000000000003,0.1,0.215,0.075,0.035,0.09,-0.365
-0.145,-0.23,-0.085,0.1875,-0.029999999999999985,-0.15750000000000003,0.1,0.215,0.075,0.035,0.09,-0.365
-0.145,-0.23,-0.086,0.1875,-0.029999999999999985,-0.15750000000000003,0.097,0.215,0.072,0.035,0.09,-0.362
-0.145,-0.228,-0.083,0.1865,-0.030999999999999986,-0.15550000000000003,0.094,0.215,0.069,0.035,0.09,-0.359
-0.145,-0.225,-0.08,0.185,-0.03249999999999999,-0.15250000000000002,0.095,0.214,0.07,0.035,0.09,-0.36
-0.145,-0.225,-0.08,0.185,-0.03249999999999999,-0.15250000000000002,0.095,0.21,0.07,0.035,0.09,-0.36
-0.148,-0.225,-0.077,0.1865,-0.03549999999999999,-0.15100000000000002,0.091,0.21,0.07,0.031,0.09,-0.356
-0.123,-0.222,-0.099,0.1725,-0.011999999999999997,-0.1605,0.089,0.21,0.07,0.03,0.09,-0.355
-0.108,-0.22,-0.111,0.164,0.0020000000000000018,-0.166,0.091,0.21,0.07,0.03,0.09,-0.355
-0.116,-0.22,-0.104,0.168,-0.006000000000000005,-0.162,0.089,0.209,0.07,0.03,0.09,-0.355
-0.115,-0.22,-0.105,0.1675,-0.0050000000000000044,-0.1625,0.085,0.205,0.07,0.03,0.09,-0.355
-0.115,-0.22,-0.105,0.1675,-0.0050000000000000044,-0.1625,0.085,0.205,0.07,0.03,0.09,-0.351
-0.112,-0.217,-0.105,0.1645,-0.003500000000000003,-0.161,0.086,0.205,0.07,0.031,0.09,-0.35
-0.109,-0.214,-0.105,0.1615,-0.0020000000000000018,-0.1595,0.083,0.205,0.07,0.028,0.09,-0.35
-0.111,-0.216,-0.105,0.1635,-0.0030000000000000027,-0.1605,0.08,0.205,0.07,0.025,0.09,-0.35
-0.11,-0.215,-0.105,0.1625,-0.0025000000000000022,-0.16,0.08,0.205,0.07,0.025,0.09,-0.35
-0.106,-0.212,-0.105,0.159,0.0,-0.159,0.08,0.201,0.07,0.025,0.09,-0.35
-0.138,-0.24,-0.102,0.189,-0.018000000000000016,-0.17099999999999999,0.08,0.199,0.07,0.025,0.09,-0.35
-0.16,-0.259,-0.099,0.20950000000000002,-0.0305,-0.179,0.08,0.201,0.07,0.025,0.09,-0.35
-0.154,-0.254,-0.1,0.20400000000000001,-0.026999999999999996,-0.177,0.08,0.199,0.07,0.024,0.09,-0.349
-0.155,-0.255,-0.1,0.20500000000000002,-0.027499999999999997,-0.1775,0.08,0.195,0.07,0.02,0.09,-0.345
-0.155,-0.255,-0.1,0.20500000000000002,-0.027499999999999997,-0.1775,0.08,0.195,0.07,0.02,0.09,-0.345
-0.155,-0.255,-0.1,0.20500000000000002,-0.027499999999999997,-0.1775,0.08,0.195,0.07,0.02,0.09,-0.345
-0.155,-0.255,-0.1,0.20500000000000002,-0.027499999999999997,-0.1775,0.08,0.195,0.07,0.02,0.089,-0.345
-0.155,-0.255,-0.1,0.20500000000000002,-0.027499999999999997,-0.1775,0.079,0.194,0.07,0.02,0.084,-0.345
-0.155,-0.255,-0.1,0.20500000000000002,-0.027499999999999997,-0.1775,0.08,0.19,0.07,0.02,0.085,-0.345
-0.159,-0.255,-0.096,0.20700000000000002,-0.0315,-0.1755,0.097,0.19,0.07,0.02,0.102,-0.345
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.099,0.19,0.07,0.02,0.104,-0.346
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.094,0.19,0.07,0.02,0.099,-0.343
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.095,0.189,0.07,0.019,0.1,-0.34
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.095,0.185,0.07,0.02,0.1,-0.34
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.091,0.185,0.07,0.033,0.1,-0.34
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.089,0.186,0.07,0.033,0.1,-0.34
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.091,0.183,0.07,0.029,0.1,-0.34
-0.161,-0.255,-0.094,0.20800000000000002,-0.0335,-0.1745,0.089,0.18,0.07,0.029,0.1,-0.34
-0.16,-0.255,-0.095,0.20750000000000002,-0.0325,-0.175,0.085,0.18,0.07,0.025,0.1,-0.34
-0.147,-0.255,-0.108,0.201,-0.01949999999999999,-0.1815,0.085,0.18,0.07,0.025,0.1,-0.34
-0.144,-0.255,-0.111,0.1995,-0.016499999999999987,-0.183,0.086,0.181,0.07,0.026,0.1,-0.341
-0.146,-0.255,-0.109,0.2005,-0.01849999999999999,-0.182,0.083,0.178,0.07,0.023,0.1,-0.338
-0.144,-0.255,-0.111,0.1995,-0.016499999999999987,-0.183,0.08,0.175,0.07,0.02,0.1,-0.335
-0.145,-0.255,-0.11,0.2,-0.017499999999999988,-0.1825,0.08,0.175,0.07,0.02,0.1,-0.335
-0.149,-0.255,-0.107,0.202,-0.02149999999999999,-0.1805,0.08,0.175,0.07,0.016,0.1,-0.335
-0.121,-0.253,-0.133,0.187,0.005500000000000005,-0.1925,0.077,0.175,0.07,0.016,0.1,-0.335
-0.116,-0.261,-0.145,0.1885,0.014499999999999999,-0.203,0.074,0.174,0.07,0.012,0.1,-0.335
-0.138,-0.27,-0.133,0.20400000000000001,-0.0030000000000000027,-0.201,0.075,0.186,0.07,0.021,0.1,-0.335
-0.135,-0.265,-0.13,0.2,-0.0025000000000000022,-0.1975,0.075,0.215,0.07,0.05,0.1,-0.335
-0.138,-0.265,-0.127,0.2015,-0.005500000000000005,-0.196,0.071,0.221,0.07,0.047,0.1,-0.335
-0.146,-0.265,-0.119,0.20550000000000002,-0.013499999999999984,-0.192,0.069,0.22,0.07,0.044,0.1,-0.335
-0.152,-0.265,-0.112,0.20850000000000002,-0.01949999999999999,-0.189,0.071,0.22,0.07,0.045,0.1,-0.335
-0.156,-0.265,-0.109,0.21050000000000002,-0.023499999999999993,-0.187,0.069,0.22,0.07,0.045,0.1,-0.335
-0.16,-0.265,-0.105,0.21250000000000002,-0.027499999999999997,-0.185,0.065,0.22,0.07,0.045,0.1,-0.335
-0.164,-0.265,-0.101,0.21450000000000002,-0.0315,-0.183,0.065,0.22,0.07,0.045,0.1,-0.335
-0.165,-0.265,-0.1,0.21500000000000002,-0.0325,-0.1825,0.065,0.22,0.07,0.042,0.1,-0.335
-0.165,-0.265,-0.1,0.21500000000000002,-0.0325,-0.1825,0.065,0.22,0.07,0.039,0.1,-0.335
-0.165,-0.265,-0.1,0.21500000000000002,-0.0325,-0.1825,0.066,0.221,0.07,0.04,0.101,-0.335
-0.165,-0.265,-0.1,0.21500000000000002,-0.0325,-0.1825,0.07,0.225,0.07,0.04,0.105,-0.335
-0.165,-0.265,-0.1,0.21500000000000002,-0.0325,-0.1825,0.07,0.225,0.069,0.04,0.105,-0.335
-0.166,-0.266,-0.1,0.21600000000000003,-0.033,-0.183,0.07,0.225,0.073,0.038,0.105,-0.335
-0.163,-0.263,-0.1,0.21300000000000002,-0.0315,-0.1815,0.07,0.225,0.074,0.046,0.105,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.07,0.225,0.077,0.064,0.105,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.07,0.225,0.09,0.075,0.105,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.07,0.225,0.095,0.08,0.104,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.069,0.224,0.095,0.08,0.109,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.072,0.227,0.095,0.08,0.109,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.23,0.095,0.08,0.112,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.23,0.095,0.08,0.125,-0.335
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.23,0.095,0.08,0.126,-0.331
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.233,0.098,0.08,0.125,-0.33
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.236,0.101,0.08,0.125,-0.33
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.235,0.1,0.08,0.125,-0.33
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.235,0.1,0.08,0.125,-0.33
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.235,0.1,0.08,0.125,-0.33
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.233,0.099,0.083,0.125,-0.327
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.241,0.102,0.086,0.124,-0.324
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.25,0.105,0.085,0.128,-0.325
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.245,0.105,0.085,0.14,-0.325
-0.16,-0.26,-0.1,0.21000000000000002,-0.03,-0.18,0.075,0.245,0.105,0.085,0.136,-0.325
-0.16,-0.26,-0.101,0.21000000000000002,-0.03,-0.18,0.075,0.245,0.105,0.085,0.134,-0.325
-0.162,-0.26,-0.098,0.21100000000000002,-0.032,-0.179,0.075,0.245,0.105,0.085,0.135,-0.325
-0.166,-0.261,-0.095,0.21350000000000002,-0.035500000000000004,-0.178,0.075,0.245,0.106,0.085,0.135,-0.324
-0.175,-0.27,-0.095,0.2225,-0.03999999999999998,-0.18250000000000002,0.075,0.245,0.11,0.085,0.135,-0.32
-0.192,-0.288,-0.095,0.24,-0.048000000000000015,-0.19199999999999998,0.075,0.241,0.11,0.085,0.135,-0.32
-0.193,-0.288,-0.095,0.2405,-0.049000000000000016,-0.19149999999999998,0.075,0.24,0.11,0.085,0.135,-0.32
-0.189,-0.284,-0.095,0.2365,-0.047000000000000014,-0.18949999999999997,0.075,0.24,0.11,0.085,0.135,-0.32
-0.19,-0.285,-0.095,0.2375,-0.047500000000000014,-0.18999999999999997,0.075,0.24,0.11,0.085,0.135,-0.32
-0.19,-0.285,-0.095,0.2375,-0.047500000000000014,-0.18999999999999997,0.075,0.24,0.11,0.085,0.135,-0.32
-0.19,-0.285,-0.095,0.2375,-0.047500000000000014,-0.18999999999999997,0.075,0.24,0.106,0.085,0.135,-0.316
-0.191,-0.286,-0.095,0.2385,-0.048000000000000015,-0.19049999999999997,0.075,0.241,0.105,0.085,0.136,-0.315
-0.188,-0.283,-0.095,0.2355,-0.046500000000000014,-0.18899999999999997,0.075,0.238,0.105,0.085,0.133,-0.315
-0.185,-0.28,-0.095,0.2325,-0.044999999999999984,-0.18750000000000003,0.075,0.235,0.105,0.085,0.138,-0.315
-0.185,-0.28,-0.095,0.2325,-0.044999999999999984,-0.18750000000000003,0.075,0.235,0.105,0.085,0.155,-0.315
